id;date;treatments_categories_id;top_id;treatments;treatments_tr;treatments_de;treatments_ru;description;description_tr;description_de;description_ru;picture;average_length_of_stay;average_length_of_stay_tr;average_length_of_stay_de;average_length_of_stay_ru;length_of_stay_hospital;length_of_stay_hospital_tr;length_of_stay_hospital_de;length_of_stay_hospital_ru;operation_duration;operation_duration_tr;operation_duration_de;operation_duration_ru;anesthesia;anesthesia_tr;anesthesia_de;anesthesia_ru;recovery_duration;recovery_duration_tr;recovery_duration_de;recovery_duration_ru;google_title;google_title_tr;google_title_de;google_title_ru;google_desc;google_desc_tr;google_desc_de;google_desc_ru;hit;hit_tr;hit_de;hit_ru;more_hit;more_hit_tr;more_hit_de;more_hit_ru;url;url_tr;url_de;url_ru
439;16.07.2019 01:51;10;;Ovulation Induction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;1;1;1;1;ovulation-induction-439;;;
440;17.05.2019 00:00;10;;PGD - Preimplantation Genetic Diagnosis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;pgd-preimplantation-genetic-diagnosis-440;;;
441;17.05.2019 00:00;10;;PGS - Preimplantation Genetic Screening;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;pgs-preimplantation-genetic-screening-441;;;
442;17.05.2019 00:00;10;;Sexual Health Advice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;sexual-health-advice-442;;;
443;17.05.2019 00:00;10;;SO-IUI - Superovulation with Intrauterine Insemination;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;so-iui-superovulation-with-intrauterine-insemination-443;;;
444;17.05.2019 00:00;10;;Sperm - FISH Analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;sperm-fish-analysis-444;;;
445;14.05.2020 04:35;10;;Sperm Assessment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;1;1;1;1;1;1;1;sperm-assessment-445;;;
446;17.05.2019 00:00;10;;Sperm DNA Fragmentation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;sperm-dna-fragmentation-446;;;
447;19.07.2019 06:20;10;;Sperm Freezing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;1;1;1;1;1;1;1;sperm-freezing-447;;;
448;17.05.2019 00:00;10;;Surgical Sperm Retrieval;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;surgical-sperm-retrieval-448;;;
449;17.05.2019 00:00;10;;PESA - Percutaneous Sperm Aspiration;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;pesa-percutaneous-sperm-aspiration-449;;;
450;17.05.2019 00:00;10;;TESA - Testicular Sperm Extraction;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;tesa-testicular-sperm-extraction-450;;;
451;16.07.2019 03:02;10;;Tubal Ligation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;1;1;1;1;tubal-ligation-451;;;
452;13.07.2019 09:59;10;;Tubal Surgery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;1;1;1;1;tubal-surgery-452;;;
453;16.07.2019 06:22;10;;Vasectomy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;1;1;1;1;vasectomy-453;;;
454;9.11.2019 19:53;10;;Vasectomy Reversal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;1;1;1;1;vasectomy-reversal-454;;;
455;13.07.2019 08:06;11;;Colonoscopy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;1;1;1;1;colonoscopy-455;;;
456;17.05.2019 00:00;11;;Digestive Disorders Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;digestive-disorders-treatment-456;;;
457;11.07.2021 04:41;12;;Gallbladder Surgery;Safra Kesesi Ameliyatý;Gallenblase-Operationen;;"<p>The gallbladder is a pear-shaped organ adhering to the liver, 7-10 cm long, which stores the bile produced by the liver. It contributes to fat digestion by discharging the stored bile into the duodenum during digestion. It plays a role in the absorption of bile fats and fat-soluble vitamins. In the absence of gallbladder, the entire bile can be delivered to the intestine through the main bile duct. Therefore, the gallbladder is not an indispensable organ. There is no deficiency in vital functions in cases that need to be removed.</p>
<h3>What is gallstones?</h3>
<p>In the gallbladder, there are cases where the bile components harden in a manner similar to stone. There are two types of gallstones, cholesterol and pigment stones. Cholesterol stones are yellow-green in color, depending on the change in the ratio of cholesterol. Pigment stones are formed by the accumulation of bilirubin in the gallbladder, which is caused by the destruction of red blood cells in some hematological diseases.</p>
<h3>What is gallbladder inflammation?</h3>
<p>Gallbladder inflammation is caused by gallbladder stones. In chronic gallbladder inflammation, the gallbladder cannot perform its functions. It causes gas and tension especially after the meal. In acute inflammation of the gallbladder, sudden, severe pain on the right upper part of the abdomen can spread to the right shoulder. The patient has fever, vomiting and nausea.</p>
<p>The most effective solution for gallbladder inflammation is surgical procedure. Medications intended to dissolve the gallbladder may require years of use. It is always possible to reoccur gallbladder inflammation when drug use is discontinued.</p>
<h3>Gallbladder surgery</h3>
<p>Gallbladder surgery is performed with closed surgical technique (laparoscopic). 3-4 holes of 1 cm are drilled and entered with special tools. The artery is clipped and the gallbladder is separated from the liver. The separated pouch and stones are removed from the abdomen. If necessary, drain is placed on the gallbladder bed and the operation is terminated. The operation lasts 1.5-2 hours in total.</p>
<h3>The healing process</h3>
<p>The patient is discharged after 1 night in the hospital. The pain will gradually decrease in the first 3 days . Painkillers are prescribed for the pain. Food consumption may begin after 4 hours. Fatty foods should not be consumed in the first one week. Shower can be taken from the third day onwards. Hard physical work should be avoided in the first 3 weeks .</p>";"<p>Safra kesesi, karaciðerin ürettiði safrayý depolayan, 7-10 cm uzunluðunda, armut þeklinde, karaciðere yapýþýk bir organdýr. Sindirim esnasýnda depolanan safrayý on iki parmak baðýrsaðýna boþaltarak yað sindirimine katký saðlar. Safra yaðlarýn ve yaðda eriyen vitaminlerin emiliminde rol oynar. Safra kesesi olmadýðý durumlarda safranýn tamamý ana safra kanalý aracýlýðýyla baðýrsaða iletilebilir. Bundan dolayý safra kesesi vazgeçilmez bir organ deðildir. Çýkartýlmasý gereken durumlarda yaþamsal fonksiyonlarda bir eksiklik olmaz.</p>
<h3>Safra kesesi taþý nedir?</h3>
<p>Safra kesesinde, safra bileþenlerinin taþa benzer bir þekilde sertleþtiði durumlar görülebilir. Kolesterol ve pigment taþlarý olmak üzere iki tip safra kesesi taþý bulunur. Kolesterol taþlarý sarý-yeþil renktedir, kolesterolün oranýnýn deðiþmesine baðlý oluþur. Pigment taþlarý ise bazý hematolojik hastalýklarda kandaki alyuvar hücrelerinin yýkýlmasýyla ortaya çýkan bilirubinin safra kesesi içinde birikmesi ile oluþur.</p>
<h3>Safra kesesi iltihabý nedir?</h3>
<p>Safra kesesi iltihabýna safra kesesi taþlarý neden olur. Kronik safra kesesi iltihabýnda safra kesesi fonksiyonlarýný gerçekleþtiremez duruma gelir. Hastada özellikle yemek sonrasý gaz ve gerginliðe neden olur. Akut safra kesesi iltihabýnda ise karnýn sað üst kýsmýnda baþlayan ani, þiddetli aðrý sað omuza kadar yayýlabilir. Hastada ateþ, kusma ve bulantý görülür.</p>
<p>Safra kesesi iltihabý için en etkili tedavi çözümü cerrahi iþlemdir. Safra kesesini eritme amacýyla üretilmiþ ilaçlarý yýllarca kullanmak gerekebilir. Ýlaç kullanýmý kesildiðinde safra kesesinin tekrar oluþma ihtimali de her zaman vardýr.</p>
<h3>Safra kesesi ameliyatý</h3>
<p>Safra kesesi ameliyatý kapalý ameliyat tekniðiyle (laparoskopik) yapýlýr. 3-4 adet 1'er cmlik delikler açýlýr ve özel aletler ile girilir. Atar damar klipslenerek kesilir ve safra kesesi karaciðer üzerinden ayrýlýr. Ayrýlan kese ve taþlar karýndan dýþarý çýkarýlýr. Gerektiði durumlarda safra kesesi yataðýna dren koyulur ve operasyon sonlandýrýlýr. Operasyon toplamda 1,5-2 saat sürer.</p>
<h3>Ýyileþme süreci</h3>
<p>Ameliyat sonrasý hasta 1 gece hastanede kaldýktan sonra taburcu edilir. 3 gün boyunca giderek hafifleyen bir aðrý gözlemlenebilir. Bu süreçte aðrý kesici tedavisi uygulanýr. 4 saat sonra gýda tüketimi baþlayabilir. Ýlk hafta yaðlý yiyecekler tüketilmemelidir. Üçüncü günden itibaren duþ alýnabilir. Beden gücü gerektirmeyen iþlerde 2 hafta beden gücü gereken iþlerde 3 hafta sonra iþe dönülebilir.</p>";;;gallbladder-surgery.jpg;;;;;;;;;;;;;;;;;;;;;Gallbladder Surgery Clinics in Turkey - Find Clinic in Turkey;Safra Kesesi Ameliyatý Klinikleri - Türkiye'de Klinik Bul;Gallenblase-Operationen Kliniken - Finden Klinik in der Türkei;;Find Gallbladder Surgery Clinics in Turkey. The gallbladder is a pear-shaped organ adhering to the liver, 7-10 cm long, which stores the bile produced by the liver.;Türkiye'deki Safra Kesesi Ameliyatý Klinikleri. Safra kesesi, karaciðerin ürettiði safrayý depolayan, 7-10 cm uzunluðunda, armut þeklinde, karaciðere yapýþýk bir organdýr.;Finden sie Gallenblase-Operationen Kliniken in der Türkei.;;1087;1;1;1;8;1;1;1;gallbladder-surgery;safra-kesesi-ameliyati;gallenblase-operationen;
458;17.05.2019 00:00;11;;Gastroenterologist Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;gastroenterologist-consultation-458;;;
459;19.07.2019 04:09;11;;Gastroscopy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;1;1;1;1;1;1;1;gastroscopy-459;;;
460;17.05.2019 00:00;11;;Haemorrhoids Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;haemorrhoids-treatment-460;;;
461;17.05.2019 00:00;11;;Hernia Repair;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;hernia-repair-461;;;
462;17.05.2019 00:00;11;;Rectal Prolapse Repair;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;rectal-prolapse-repair-462;;;
463;17.05.2019 00:00;12;;Alcoholism Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;alcoholism-treatment-463;;;
464;17.05.2019 00:00;12;;Allergy Specialist Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;allergy-specialist-consultation-464;;;
465;17.05.2019 00:00;12;;Allergy Testing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;allergy-testing-465;;;
466;17.05.2019 00:00;12;;Asthma Specialist Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;asthma-specialist-consultation-466;;;
467;17.05.2019 00:00;12;;Blood Pressure Monitoring;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;blood-pressure-monitoring-467;;;
468;18.07.2019 03:00;12;;Blood Test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27;1;1;1;1;1;1;1;blood-test-468;;;
469;17.05.2019 00:00;12;;Calcium Score Scan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;calcium-score-scan-469;;;
470;13.07.2021 10:03;12;;Cancer Surgery;Kanser Cerrahisi;Onkologie;;"<p>Surgery is one of the main treatment options for cancer. It can be done alone and in combination with different treatments. Depending on the stage of the cancer and the condition of the patient, it can be performed under general or local anesthesia.</p>
<p>Cancer surgery, a regional treatment, treats only the area where the operation is performed. It is seen as the most effective and easy way to clean the cancer cell in the early stages.</p>
<h3>Pre-surgical process</h3>
<p>The type of surgery, the general health status, and many factors are taken into consideration to determine which surgery is appropriate for the patient. With the necessary examinations, the patient is prepared for surgery psychologically and physically.</p>
<h3>Post-surgical process</h3>
<p>The length of hospitalization after the operation depends on the condition of the patient and which surgery he / she has undergone. In some cases, the patient is discharged the next day, while in other cases the patient stays in hospital for longer.</p>
<p>During the healing process, there may be complaints such as wounds, bruising and pain. These situations should be shared with the physician and the physician's instructions should be followed.</p>";"<p>Cerrahi, kanserin ana tedavi yöntemlerinden birisidir. Farklý tedaviler ile birlikte ve tek baþýna uygulanabilir. Kanserin evresi ve hastanýn durumuna göre genel ya da lokal anestezi altýnda gerçekleþtirilebilir.</p>
<p>Bölgesel bir tedavi olan kanser cerrahisi yalnýzca operasyonun yapýldýðý bölgeyi tedavi eder. Erken evrelerde kanserli hücrenin temizlenmesi için en etkili ve kolay yol olarak görülür.</p>
<h3>Cerrahi öncesi süreç</h3>
<p>Kanser tipi, genel saðlýk durumu ve birçok faktör göz önünde bulundurularak hasta için hangi ameliyatýn uygun olduðu belirlenir. Gerekli muayeneler ile psikolojik ve fiziksel olarak hasta ameliyata hazýrlanýr.</p>
<h3>Cerrahi sonrasý süreç</h3>
<p>Ameliyat sonrasý hastanede yatýþ süresi hastanýn durumuna ve hangi ameliyatý olduðuna baðlýdýr. Bazý durumlarda hasta ertesi gün taburcu olurken, bazý durumlarda hasta gözetim altýnda tutulmak için daha fazla süre hastanede kalýr.</p>
<p>Ýyileþme sürecinde yara, morarma, aðrý gibi þikayetler olabilir. Bu durumlar hekim ile paylaþýlmalýdýr ve hekimin talimatlarýna uyulmalýdýr.</p>";;;cancer-surgery.jpg;;;;;;;;;;;;;;;;;;;;;Cancer Surgery Clinics - Find Clinic in Turkey;Kanser Cerrahisi Klinikleri - Türkiye'de Klinik Bul;Onkologie Kliniken - Finden sie eine Klinik in der Türkei;;Find Cancer Surgery Clinics in Turkey. Surgery is one of the main treatment option for cancer. It can be done alone and in combination with different treatments.;Türkiye'deki Kanser Cerrahisi Klinikleri. Cerrahi, kanserin ana tedavi yöntemlerinden birisidir. Farklý tedaviler ile birlikte ve tek baþýna uygulanabilir.;Finden sie Onkologie Kliniken in der Türkei.;;1198;1;1;1;1;1;1;1;cancer-surgery;kanser-cerrahisi;onkologie;
471;17.05.2019 00:00;12;;Breast Check;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;breast-check-471;;;
472;17.05.2019 00:00;12;;Cervical Check;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;cervical-check-472;;;
473;17.05.2019 00:00;12;;Prostate Screening;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;prostate-screening-473;;;
474;17.05.2019 00:00;12;;Cardiac Monitoring;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;cardiac-monitoring-474;;;
475;17.05.2019 00:00;12;;Children's Health Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;childrens-health-consultation-475;;;
476;17.05.2019 00:00;12;;Chiropodist Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;chiropodist-consultation-476;;;
477;17.05.2019 00:00;12;;Cholesterol Testing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;cholesterol-testing-477;;;
478;17.05.2019 00:00;12;;COPD - Chronic Obstructive Pulmonary Disease Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;copd-chronic-obstructive-pulmonary-disease-treatment-478;;;
479;12.07.2019 23:12;12;;Cryosurgery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;1;1;1;1;1;1;cryosurgery-479;;;
480;17.05.2019 00:00;12;;CT Scan - Computed Tomography;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;ct-scan-computed-tomography-480;;;
481;17.05.2019 00:00;12;;Diabetes Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;diabetes-consultation-481;;;
482;17.05.2019 00:00;12;;Diabetes Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;diabetes-treatment-482;;;
483;17.05.2019 00:00;12;;Type I Diabetes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;type-i-diabetes-483;;;
484;17.05.2019 00:00;12;;Type II Diabetes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;type-ii-diabetes-484;;;
485;17.05.2019 00:00;12;;Diagnostic Imaging Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;diagnostic-imaging-consultation-485;;;
486;17.05.2019 00:00;12;;Dietician Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;dietician-consultation-486;;;
487;17.05.2019 00:00;12;;Digestive Disorders Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;digestive-disorders-treatment-487;;;
488;11.09.2019 01:13;12;;DNA Testing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;1;1;1;1;1;1;1;dna-testing-488;;;
489;17.05.2019 00:00;12;;Drug Addiction Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;drug-addiction-treatment-489;;;
490;13.07.2019 09:27;12;;Drug Testing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;1;1;1;1;drug-testing-490;;;
491;17.05.2019 00:00;12;;Ear Infection Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;ear-infection-treatment-491;;;
492;17.05.2019 00:00;12;;ECG - Electrocardiogram;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;ecg-electrocardiogram-492;;;
493;17.05.2019 00:00;12;;EMG - Electromyography Scan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;emg-electromyography-scan-493;;;
494;17.05.2019 00:00;12;;Ergonomic Assessments and Advice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;ergonomic-assessments-and-advice-494;;;
495;17.05.2019 00:00;12;;Exercise Stress Test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;exercise-stress-test-495;;;
496;17.05.2019 00:00;12;;Family Planning Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;family-planning-consultation-496;;;
497;17.05.2019 00:00;12;;Genetic Counselling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;genetic-counselling-497;;;
498;17.05.2019 00:00;12;;Geriatrician Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;geriatrician-consultation-498;;;
499;17.05.2019 00:00;12;;GP Care for Children Under 6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;gp-care-for-children-under-6-499;;;
500;17.05.2019 00:00;12;;GP Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;gp-consultation-500;;;
501;17.05.2019 00:00;12;;Haemorrhoids Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;haemorrhoids-treatment-501;;;
502;17.05.2019 00:00;12;;Headache Clinic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;headache-clinic-502;;;
503;17.05.2019 00:00;12;;Health Care Advice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;health-care-advice-503;;;
504;16.07.2019 11:05;12;;Health Check;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;1;1;1;1;health-check-504;;;
505;17.05.2019 00:00;12;;Health Screening Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;health-screening-consultation-505;;;
506;17.05.2019 00:00;12;;Hormone Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;hormone-treatment-506;;;
507;17.05.2019 00:00;12;;Bioidentical Hormone Therapy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;bioidentical-hormone-therapy-507;;;
508;17.05.2019 00:00;12;;HRT - Hormone Replacement Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;hrt-hormone-replacement-treatment-508;;;
509;2.08.2020 12:37;12;;Mammogram;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;1;1;1;1;1;1;1;mammogram-509;;;
510;19.07.2019 06:10;12;;Mantoux Test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;1;1;1;1;1;1;1;mantoux-test-510;;;
511;17.05.2019 00:00;12;;Maternity Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;maternity-consultation-511;;;
512;17.05.2019 00:00;12;;Medical X-Ray;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;medical-x-ray-512;;;
513;17.05.2019 00:00;12;;Medico-Legal Reports;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;medico-legal-reports-513;;;
514;17.05.2019 00:00;12;;Menopause Care;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;menopause-care-514;;;
515;17.05.2019 00:00;12;;Men's Health Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;mens-health-consultation-515;;;
516;17.05.2019 00:00;12;;Mental Health Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;mental-health-consultation-516;;;
517;17.05.2019 00:00;12;;Minor Surgery Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;minor-surgery-consultation-517;;;
518;17.05.2019 00:00;12;;MRI - Magnetic Resonance Imaging;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;mri-magnetic-resonance-imaging-518;;;
519;17.05.2019 00:00;12;;Natural Childbirth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;natural-childbirth-519;;;
520;17.05.2019 00:00;12;;Nutrition Counselling;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;nutrition-counselling-520;;;
521;17.05.2019 00:00;12;;Occupational Health Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;occupational-health-consultation-521;;;
522;17.05.2019 00:00;12;;PET - Positron Emission Tomography;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;pet-positron-emission-tomography-522;;;
523;17.05.2019 00:00;12;;Pre-Employment Medicals;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;pre-employment-medicals-523;;;
524;17.05.2019 00:00;12;;Pregnancy Test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;pregnancy-test-524;;;
525;17.05.2019 00:00;12;;Sexual Dysfunction Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;sexual-dysfunction-treatment-525;;;
526;17.05.2019 00:00;12;;Sexual Health Advice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;sexual-health-advice-526;;;
527;17.05.2019 00:00;12;;Sexually Transmitted Diseases Testing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;sexually-transmitted-diseases-testing-527;;;
528;17.05.2019 00:00;12;;Sexually Transmitted Diseases Treatment;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;sexually-transmitted-diseases-treatment-528;;;
529;13.07.2019 09:18;12;;Sleep Apnea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;1;1;1;1;sleep-apnea-529;;;
530;17.05.2019 00:00;12;;Smoking Cessation Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;smoking-cessation-consultation-530;;;
531;13.07.2019 00:58;12;;Spirometry;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;1;1;1;1;1;1;spirometry-531;;;
532;17.05.2019 00:00;12;;Sports Injury Rehabilitation - Strapping and Taping;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;sports-injury-rehabilitation-strapping-and-taping-532;;;
533;17.05.2019 00:00;12;;Stem Cell Therapy;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;stem-cell-therapy-533;;;
534;17.05.2019 00:00;12;;Stitches Removal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;stitches-removal-534;;;
535;17.05.2019 00:00;12;;Stress Management;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;stress-management-535;;;
536;17.05.2019 00:00;12;;Tonsils Adenoids and Appendix;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;tonsils-adenoids-and-appendix-536;;;
537;17.05.2019 00:00;12;;Travel Health Consultation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;1;1;1;1;1;1;travel-health-consultation-537;;;
538;13.07.2019 10:25;12;;Ultrasound;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;1;1;1;1;ultrasound-538;;;
539;19.07.2019 03:29;12;;Urine Test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;1;1;1;1;1;1;1;urine-test-539;;;
540;13.07.2019 10:54;12;;Vaccination;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;1;1;1;1;1;1;vaccination-540;;;
